1d20	活动-鳄蜥
1	正将一只炮甲虫干净利落地咬成两半 Biting a Bombardier Beetle clean in half
2	在沙地凹陷处埋藏一窝蛋 Burying a clutch of Eggs in a sandy depression
3	在一块巨大的砂岩巨石顶端绕行 Circumducting atop a large sandstone megalith
4	正钳制着一只巨大的恐怖威塔虫 Clamping down on a colossal Dire Weta
5	拓宽一处被窃取的瞬移犬洞穴 Widening a purloined Blink Dog burrow
6	它们正躺在一座倒塌、被阳光晒暖的方尖碑上 Draping themselves on a toppled, sun-warmed Obelisk
7	正自鸣得意地驱赶一伙强盗 Driving away a party of Bandits, self-satisfied
8	正在以一只巨型蟾蜍为食增肥 Fattening up on a Giant Toad
9	正在驱赶一群靠得太近的哥布林 Gouging a group of Goblins who wandered too near
10	对着一只尴尬的灰熊大声嘶嘶作响 Hissing loudly at an embarrassed Grizzly Bear
11	不可思议的古老：在精灵出现之前的时代孵化 Impossibly Old: hatched in a time before Elfs
12	被当地穴居人部落尊为神明 Revered as a Deity by a local Troglodyte Tribe
13	被当地乡民误认为是一条龙 Mistaken for a Dragon by local yokels
14	正在啃食火甲虫，发光的黏液顺着下巴滴落 Munching on Fire Beetle, glowing globs dripping down chin
15	滚石压过，以享用蚓螈幼虫 Rolling a boulder over to sup on Caecilia larvae
16	在阳光晒白的蜗牛壳碎石上快速爬行 Scuttling with speed over a scree of sun-bleached Snail Shells
17	寻找温暖，易怒且略显迟钝 Seeking warmth, irritable and somewhat sluggish
18	从魔法泉中啜饮，获得言语能力 Sipping from a Magical Spring, grants the power of Speech
19	晒着太阳，心不在焉地拍打着蚊蝠 Sunning themselves, half-heartedly snapping at Stirges
20	袭击半身人商队，寻找更丰饶的牧场 Attacking a caravan of Halflings, seeking greener pastures
